,state_abbr,county_name,year,candidate,votes_total,combined
23123,AR,Lafayette,2016,John Boozman,1707,ARlafayette
23124,AR,Lafayette,2016,Conner Eldridge,948,ARlafayette
23125,AR,Lafayette,2016,Frank Gilbert,70,ARlafayette
23126,AR,Lawrence,2016,John Boozman,3912,ARlawrence
23127,AR,Lawrence,2016,Conner Eldridge,1380,ARlawrence
23128,AR,Lawrence,2016,Frank Gilbert,229,ARlawrence
23129,AR,Lee,2016,Conner Eldridge,1636,ARlee
23130,AR,Lee,2016,John Boozman,1271,ARlee
23131,AR,Lee,2016,Frank Gilbert,84,ARlee
23132,AR,Lincoln,2016,John Boozman,2190,ARlincoln
23133,AR,Lincoln,2016,Conner Eldridge,1440,ARlincoln
23134,AR,Lincoln,2016,Frank Gilbert,90,ARlincoln
23135,AR,Little River,2016,John Boozman,3368,ARlittleriver
23136,AR,Little River,2016,Conner Eldridge,1442,ARlittleriver
23137,AR,Little River,2016,Frank Gilbert,184,ARlittleriver
23138,AR,Logan,2016,John Boozman,5203,ARlogan
23139,AR,Logan,2016,Conner Eldridge,2337,ARlogan
23140,AR,Logan,2016,Frank Gilbert,293,ARlogan
23141,AR,Lonoke,2016,John Boozman,17438,ARlonoke
23142,AR,Lonoke,2016,Conner Eldridge,7634,ARlonoke
23143,AR,Lonoke,2016,Frank Gilbert,1265,ARlonoke
23144,AR,Madison,2016,John Boozman,4512,ARmadison
23145,AR,Madison,2016,Conner Eldridge,2043,ARmadison
23146,AR,Madison,2016,Frank Gilbert,261,ARmadison
23147,AR,Marion,2016,John Boozman,5022,ARmarion
23148,AR,Marion,2016,Conner Eldridge,1259,ARmarion
23149,AR,Marion,2016,Frank Gilbert,363,ARmarion
23150,AR,Miller,2016,John Boozman,10973,ARmiller
23151,AR,Miller,2016,Conner Eldridge,4099,ARmiller
23152,AR,Miller,2016,Frank Gilbert,481,ARmiller
23153,AR,Mississippi,2016,John Boozman,6765,ARmississippi
23154,AR,Mississippi,2016,Conner Eldridge,4974,ARmississippi
23155,AR,Mississippi,2016,Frank Gilbert,427,ARmississippi
23156,AR,Monroe,2016,Conner Eldridge,1327,ARmonroe
23157,AR,Monroe,2016,John Boozman,1293,ARmonroe
23158,AR,Monroe,2016,Frank Gilbert,55,ARmonroe
23159,AR,Montgomery,2016,John Boozman,2301,ARmontgomery
23160,AR,Montgomery,2016,Conner Eldridge,967,ARmontgomery
23161,AR,Montgomery,2016,Frank Gilbert,124,ARmontgomery
23162,AR,Nevada,2016,John Boozman,1881,ARnevada
23163,AR,Nevada,2016,Conner Eldridge,1115,ARnevada
23164,AR,Nevada,2016,Frank Gilbert,122,ARnevada
23165,AR,Newton,2016,John Boozman,2833,ARnewton
23166,AR,Newton,2016,Conner Eldridge,754,ARnewton
23167,AR,Newton,2016,Frank Gilbert,134,ARnewton
23168,AR,Ouachita,2016,John Boozman,5273,ARouachita
23169,AR,Ouachita,2016,Conner Eldridge,4049,ARouachita
23170,AR,Ouachita,2016,Frank Gilbert,234,ARouachita
23171,AR,Perry,2016,John Boozman,2558,ARperry
23172,AR,Perry,2016,Conner Eldridge,1381,ARperry
23173,AR,Perry,2016,Frank Gilbert,212,ARperry
23174,AR,Phillips,2016,Conner Eldridge,3760,ARphillips
23175,AR,Phillips,2016,John Boozman,2398,ARphillips
23176,AR,Phillips,2016,Frank Gilbert,191,ARphillips
23177,AR,Pike,2016,John Boozman,2819,ARpike
23178,AR,Pike,2016,Conner Eldridge,954,ARpike
23179,AR,Pike,2016,Frank Gilbert,131,ARpike
23180,AR,Poinsett,2016,John Boozman,5293,ARpoinsett
23181,AR,Poinsett,2016,Conner Eldridge,1957,ARpoinsett
23182,AR,Poinsett,2016,Frank Gilbert,453,ARpoinsett
23183,AR,Polk,2016,John Boozman,6049,ARpolk
23184,AR,Polk,2016,Conner Eldridge,1652,ARpolk
23185,AR,Polk,2016,Frank Gilbert,304,ARpolk
23186,AR,Pope,2016,John Boozman,14815,ARpope
23187,AR,Pope,2016,Conner Eldridge,5620,ARpope
23188,AR,Pope,2016,Frank Gilbert,1015,ARpope
23189,AR,Prairie,2016,John Boozman,2128,ARprairie
23190,AR,Prairie,2016,Conner Eldridge,1092,ARprairie
23191,AR,Prairie,2016,Frank Gilbert,91,ARprairie
23192,AR,Pulaski,2016,Conner Eldridge,88706,ARpulaski
23193,AR,Pulaski,2016,John Boozman,64287,ARpulaski
23194,AR,Pulaski,2016,Frank Gilbert,4911,ARpulaski
23195,AR,Randolph,2016,John Boozman,4265,ARrandolph
23196,AR,Randolph,2016,Conner Eldridge,1659,ARrandolph
23197,AR,Randolph,2016,Frank Gilbert,321,ARrandolph
23198,AR,Saline,2016,John Boozman,33115,ARsaline
23199,AR,Saline,2016,Conner Eldridge,16131,ARsaline
23200,AR,Saline,2016,Frank Gilbert,2332,ARsaline
23201,AR,Scott,2016,John Boozman,2152,ARscott
23202,AR,Scott,2016,Conner Eldridge,741,ARscott
23203,AR,Scott,2016,Frank Gilbert,93,ARscott
23204,AR,Searcy,2016,John Boozman,2704,ARsearcy
23205,AR,Searcy,2016,Conner Eldridge,725,ARsearcy
23206,AR,Searcy,2016,Frank Gilbert,193,ARsearcy
23207,AR,Sebastian,2016,John Boozman,29039,ARsebastian
23208,AR,Sebastian,2016,Conner Eldridge,12941,ARsebastian
23209,AR,Sebastian,2016,Frank Gilbert,2011,ARsebastian
23210,AR,Sevier,2016,John Boozman,3035,ARsevier
23211,AR,Sevier,2016,Conner Eldridge,1076,ARsevier
23212,AR,Sevier,2016,Frank Gilbert,201,ARsevier
23213,AR,Sharp,2016,John Boozman,5125,ARsharp
23214,AR,Sharp,2016,Conner Eldridge,1609,ARsharp
23215,AR,Sharp,2016,Frank Gilbert,310,ARsharp
23216,AR,St. Francis,2016,Conner Eldridge,3643,ARst.francis
23217,AR,St. Francis,2016,John Boozman,3153,ARst.francis
23218,AR,St. Francis,2016,Frank Gilbert,165,ARst.francis
23219,AR,Stone,2016,John Boozman,3659,ARstone
23220,AR,Stone,2016,Conner Eldridge,1514,ARstone
23221,AR,Stone,2016,Frank Gilbert,256,ARstone
23222,AR,Union,2016,John Boozman,9911,ARunion
23223,AR,Union,2016,Conner Eldridge,4731,ARunion
23224,AR,Union,2016,Frank Gilbert,665,ARunion
23225,AR,Van Buren,2016,John Boozman,4670,ARvanburen
23226,AR,Van Buren,2016,Conner Eldridge,2143,ARvanburen
23227,AR,Van Buren,2016,Frank Gilbert,314,ARvanburen
23228,AR,Washington,2016,John Boozman,42004,ARwashington
23229,AR,Washington,2016,Conner Eldridge,33461,ARwashington
23230,AR,Washington,2016,Frank Gilbert,3325,ARwashington
23231,AR,White,2016,John Boozman,19379,ARwhite
23232,AR,White,2016,Conner Eldridge,7328,ARwhite
23233,AR,White,2016,Frank Gilbert,1053,ARwhite
23234,AR,Woodruff,2016,Conner Eldridge,1518,ARwoodruff
23235,AR,Woodruff,2016,John Boozman,916,ARwoodruff
23236,AR,Woodruff,2016,Frank Gilbert,48,ARwoodruff
23237,AR,Yell,2016,John Boozman,4213,ARyell
23238,AR,Yell,2016,Conner Eldridge,1874,ARyell
23239,AR,Yell,2016,Frank Gilbert,245,ARyell
23240,CA,Alameda,2016,Kamala Harris,422374,CAalameda
23241,CA,Alameda,2016,Loretta Sanchez,134667,CAalameda
23242,CA,Alpine,2016,Kamala Harris,333,CAalpine
23243,CA,Alpine,2016,Loretta Sanchez,126,CAalpine
23244,CA,Amador,2016,Kamala Harris,8533,CAamador
23245,CA,Amador,2016,Loretta Sanchez,4754,CAamador
23246,CA,Butte,2016,Kamala Harris,40888,CAbutte
23247,CA,Butte,2016,Loretta Sanchez,28185,CAbutte
23248,CA,Calaveras,2016,Kamala Harris,10953,CAcalaveras
23249,CA,Calaveras,2016,Loretta Sanchez,6106,CAcalaveras
23250,CA,Colusa,2016,Kamala Harris,2639,CAcolusa
23251,CA,Colusa,2016,Loretta Sanchez,2502,CAcolusa
23252,CA,Contra Costa,2016,Kamala Harris,257392,CAcontracosta
23253,CA,Contra Costa,2016,Loretta Sanchez,110346,CAcontracosta
23254,CA,Del Norte,2016,Kamala Harris,4603,CAdelnorte
23255,CA,Del Norte,2016,Loretta Sanchez,2939,CAdelnorte
23256,CA,El Dorado,2016,Kamala Harris,44314,CAeldorado
23257,CA,El Dorado,2016,Loretta Sanchez,25469,CAeldorado
23258,CA,Fresno,2016,Kamala Harris,107505,CAfresno
23259,CA,Fresno,2016,Loretta Sanchez,103384,CAfresno
23260,CA,Glenn,2016,Loretta Sanchez,3793,CAglenn
23261,CA,Glenn,2016,Kamala Harris,3423,CAglenn
23262,CA,Humboldt,2016,Kamala Harris,19093,CAhumboldt
23263,CA,Humboldt,2016,Loretta Sanchez,9440,CAhumboldt
23264,CA,Imperial,2016,Loretta Sanchez,24991,CAimperial
23265,CA,Imperial,2016,Kamala Harris,12529,CAimperial
23266,CA,Inyo,2016,Kamala Harris,3863,CAinyo
23267,CA,Inyo,2016,Loretta Sanchez,2258,CAinyo
23268,CA,Kern,2016,Kamala Harris,89765,CAkern
23269,CA,Kern,2016,Loretta Sanchez,85950,CAkern
23270,CA,Kings,2016,Kamala Harris,14086,CAkings
23271,CA,Kings,2016,Loretta Sanchez,12487,CAkings
23272,CA,Lake,2016,Kamala Harris,7217,CAlake
23273,CA,Lake,2016,Loretta Sanchez,3687,CAlake
23274,CA,Lassen,2016,Kamala Harris,4151,CAlassen
23275,CA,Lassen,2016,Loretta Sanchez,3226,CAlassen
23276,CA,Los Angeles,2016,Kamala Harris,1487373,CAlosangeles
23277,CA,Los Angeles,2016,Loretta Sanchez,927664,CAlosangeles
23278,CA,Madera,2016,Kamala Harris,13719,CAmadera
23279,CA,Madera,2016,Loretta Sanchez,13670,CAmadera
23280,CA,Marin,2016,Kamala Harris,79072,CAmarin
23281,CA,Marin,2016,Loretta Sanchez,21194,CAmarin
23282,CA,Mariposa,2016,Kamala Harris,4134,CAmariposa
23283,CA,Mariposa,2016,Loretta Sanchez,2519,CAmariposa
23284,CA,Mendocino,2016,Kamala Harris,7125,CAmendocino
23285,CA,Mendocino,2016,Loretta Sanchez,2862,CAmendocino
23286,CA,Merced,2016,Kamala Harris,18904,CAmerced
23287,CA,Merced,2016,Loretta Sanchez,17262,CAmerced
23288,CA,Modoc,2016,Kamala Harris,1373,CAmodoc
23289,CA,Modoc,2016,Loretta Sanchez,945,CAmodoc
23290,CA,Mono,2016,Kamala Harris,2593,CAmono
23291,CA,Mono,2016,Loretta Sanchez,1522,CAmono
23292,CA,Monterey,2016,Kamala Harris,58795,CAmonterey
23293,CA,Monterey,2016,Loretta Sanchez,29632,CAmonterey
23294,CA,Napa,2016,Kamala Harris,24945,CAnapa
23295,CA,Napa,2016,Loretta Sanchez,11251,CAnapa
23296,CA,Nevada,2016,Kamala Harris,18437,CAnevada
23297,CA,Nevada,2016,Loretta Sanchez,8123,CAnevada
23298,CA,Orange,2016,Kamala Harris,519050,CAorange
23299,CA,Orange,2016,Loretta Sanchez,442360,CAorange
23300,CA,Placer,2016,Kamala Harris,74473,CAplacer
23301,CA,Placer,2016,Loretta Sanchez,42949,CAplacer
23302,CA,Plumas,2016,Kamala Harris,4300,CAplumas
23303,CA,Plumas,2016,Loretta Sanchez,2228,CAplumas
23304,CA,Riverside,2016,Kamala Harris,317473,CAriverside
23305,CA,Riverside,2016,Loretta Sanchez,253537,CAriverside
23306,CA,Sacramento,2016,Kamala Harris,265934,CAsacramento
23307,CA,Sacramento,2016,Loretta Sanchez,132657,CAsacramento
23308,CA,San Benito,2016,Kamala Harris,9232,CAsanbenito
23309,CA,San Benito,2016,Loretta Sanchez,5972,CAsanbenito
23310,CA,San Bernardino,2016,Kamala Harris,281333,CAsanbernardino
23311,CA,San Bernardino,2016,Loretta Sanchez,230117,CAsanbernardino
23312,CA,San Diego,2016,Kamala Harris,502249,CAsandiego
23313,CA,San Diego,2016,Loretta Sanchez,339757,CAsandiego
23314,CA,San Francisco,2016,Kamala Harris,262822,CAsanfrancisco
23315,CA,San Francisco,2016,Loretta Sanchez,72052,CAsanfrancisco
23316,CA,San Joaquin,2016,Kamala Harris,85191,CAsanjoaquin
23317,CA,San Joaquin,2016,Loretta Sanchez,58981,CAsanjoaquin
23318,CA,San Luis Obispo,2016,Kamala Harris,65560,CAsanluisobispo
23319,CA,San Luis Obispo,2016,Loretta Sanchez,34441,CAsanluisobispo
23320,CA,San Mateo,2016,Kamala Harris,186630,CAsanmateo
23321,CA,San Mateo,2016,Loretta Sanchez,73431,CAsanmateo
23322,CA,Santa Barbara,2016,Kamala Harris,84805,CAsantabarbara
23323,CA,Santa Barbara,2016,Loretta Sanchez,56250,CAsantabarbara
23324,CA,Santa Clara,2016,Kamala Harris,395606,CAsantaclara
23325,CA,Santa Clara,2016,Loretta Sanchez,193084,CAsantaclara
23326,CA,Santa Cruz,2016,Kamala Harris,73889,CAsantacruz
23327,CA,Santa Cruz,2016,Loretta Sanchez,28432,CAsantacruz
23328,CA,Shasta,2016,Kamala Harris,29341,CAshasta
23329,CA,Shasta,2016,Loretta Sanchez,22311,CAshasta
23330,CA,Sierra,2016,Kamala Harris,826,CAsierra
23331,CA,Sierra,2016,Loretta Sanchez,442,CAsierra
23332,CA,Siskiyou,2016,Kamala Harris,8638,CAsiskiyou
23333,CA,Siskiyou,2016,Loretta Sanchez,6361,CAsiskiyou
23334,CA,Solano,2016,Kamala Harris,93299,CAsolano
23335,CA,Solano,2016,Loretta Sanchez,46373,CAsolano
23336,CA,Sonoma,2016,Kamala Harris,108546,CAsonoma
23337,CA,Sonoma,2016,Loretta Sanchez,37495,CAsonoma
23338,CA,Stanislaus,2016,Kamala Harris,75195,CAstanislaus
23339,CA,Stanislaus,2016,Loretta Sanchez,54648,CAstanislaus
23340,CA,Sutter,2016,Kamala Harris,13929,CAsutter
23341,CA,Sutter,2016,Loretta Sanchez,10653,CAsutter
23342,CA,Tehama,2016,Kamala Harris,9178,CAtehama
23343,CA,Tehama,2016,Loretta Sanchez,7632,CAtehama
23344,CA,Trinity,2016,Kamala Harris,2280,CAtrinity
23345,CA,Trinity,2016,Loretta Sanchez,1491,CAtrinity
23346,CA,Tulare,2016,Kamala Harris,40594,CAtulare
23347,CA,Tulare,2016,Loretta Sanchez,36328,CAtulare
23348,CA,Tuolumne,2016,Kamala Harris,11506,CAtuolumne
23349,CA,Tuolumne,2016,Loretta Sanchez,5852,CAtuolumne
23350,CA,Ventura,2016,Kamala Harris,163144,CAventura
23351,CA,Ventura,2016,Loretta Sanchez,100464,CAventura
23352,CA,Yolo,2016,Kamala Harris,31444,CAyolo
23353,CA,Yolo,2016,Loretta Sanchez,14088,CAyolo
23354,CA,Yuba,2016,Kamala Harris,9309,CAyuba
23355,CA,Yuba,2016,Loretta Sanchez,7146,CAyuba
23356,CO,Adams,2016,Michael Bennet,87615,COadams
23357,CO,Adams,2016,Darryl Glenn,70396,COadams
23358,CO,Adams,2016,Lily Williams,6440,COadams
23359,CO,Adams,2016,Arn Menconi,1590,COadams
23360,CO,Adams,2016,Dan Chapin,694,COadams
23361,CO,Adams,2016,Bill Hammons,678,COadams
23362,CO,Adams,2016,Paul Fiorino,282,COadams
23363,CO,Alamosa,2016,Michael Bennet,3676,COalamosa
23364,CO,Alamosa,2016,Darryl Glenn,2875,COalamosa
23365,CO,Alamosa,2016,Lily Williams,237,COalamosa
23366,CO,Alamosa,2016,Arn Menconi,66,COalamosa
23367,CO,Alamosa,2016,Bill Hammons,40,COalamosa
23368,CO,Alamosa,2016,Dan Chapin,24,COalamosa
23369,CO,Alamosa,2016,Paul Fiorino,14,COalamosa
23370,CO,Arapahoe,2016,Michael Bennet,151215,COarapahoe
23371,CO,Arapahoe,2016,Darryl Glenn,115797,COarapahoe
23372,CO,Arapahoe,2016,Lily Williams,9145,COarapahoe
23373,CO,Arapahoe,2016,Arn Menconi,2616,COarapahoe
23374,CO,Arapahoe,2016,Dan Chapin,760,COarapahoe
23375,CO,Arapahoe,2016,Bill Hammons,654,COarapahoe
23376,CO,Arapahoe,2016,Paul Fiorino,283,COarapahoe
23377,CO,Archuleta,2016,Darryl Glenn,4048,COarchuleta
23378,CO,Archuleta,2016,Michael Bennet,2738,COarchuleta
23379,CO,Archuleta,2016,Lily Williams,260,COarchuleta
23380,CO,Archuleta,2016,Arn Menconi,84,COarchuleta
23381,CO,Archuleta,2016,Bill Hammons,35,COarchuleta
23382,CO,Archuleta,2016,Dan Chapin,30,COarchuleta
23383,CO,Archuleta,2016,Paul Fiorino,18,COarchuleta
23384,CO,Baca,2016,Darryl Glenn,1446,CObaca
23385,CO,Baca,2016,Michael Bennet,559,CObaca
23386,CO,Baca,2016,Lily Williams,60,CObaca
23387,CO,Baca,2016,Arn Menconi,12,CObaca
23388,CO,Baca,2016,Bill Hammons,12,CObaca
23389,CO,Baca,2016,Dan Chapin,5,CObaca
23390,CO,Baca,2016,Paul Fiorino,0,CObaca
23391,CO,Bent,2016,Darryl Glenn,1015,CObent
23392,CO,Bent,2016,Michael Bennet,794,CObent
23393,CO,Bent,2016,Lily Williams,43,CObent
23394,CO,Bent,2016,Dan Chapin,16,CObent
23395,CO,Bent,2016,Paul Fiorino,5,CObent
23396,CO,Bent,2016,Arn Menconi,5,CObent
23397,CO,Bent,2016,Bill Hammons,5,CObent
23398,CO,Boulder,2016,Michael Bennet,119425,COboulder
23399,CO,Boulder,2016,Darryl Glenn,43110,COboulder
23400,CO,Boulder,2016,Arn Menconi,6264,COboulder
23401,CO,Boulder,2016,Lily Williams,5505,COboulder
23402,CO,Boulder,2016,Bill Hammons,399,COboulder
23403,CO,Boulder,2016,Dan Chapin,272,COboulder
23404,CO,Boulder,2016,Paul Fiorino,111,COboulder
23405,CO,Broomfield,2016,Michael Bennet,19235,CObroomfield
23406,CO,Broomfield,2016,Darryl Glenn,14976,CObroomfield
23407,CO,Broomfield,2016,Lily Williams,1411,CObroomfield
23408,CO,Broomfield,2016,Arn Menconi,458,CObroomfield
23409,CO,Broomfield,2016,Bill Hammons,108,CObroomfield
23410,CO,Broomfield,2016,Dan Chapin,75,CObroomfield
23411,CO,Broomfield,2016,Paul Fiorino,18,CObroomfield
23412,CO,Chaffee,2016,Darryl Glenn,5274,COchaffee
23413,CO,Chaffee,2016,Michael Bennet,5149,COchaffee
23414,CO,Chaffee,2016,Lily Williams,332,COchaffee
23415,CO,Chaffee,2016,Arn Menconi,169,COchaffee
23416,CO,Chaffee,2016,Bill Hammons,46,COchaffee
23417,CO,Chaffee,2016,Dan Chapin,38,COchaffee
23418,CO,Chaffee,2016,Paul Fiorino,13,COchaffee
23419,CO,Cheyenne,2016,Darryl Glenn,806,COcheyenne
23420,CO,Cheyenne,2016,Michael Bennet,215,COcheyenne
23421,CO,Cheyenne,2016,Lily Williams,29,COcheyenne
23422,CO,Cheyenne,2016,Arn Menconi,5,COcheyenne
23423,CO,Cheyenne,2016,Dan Chapin,3,COcheyenne
23424,CO,Cheyenne,2016,Bill Hammons,3,COcheyenne
23425,CO,Cheyenne,2016,Paul Fiorino,1,COcheyenne
23426,CO,Clear Creek,2016,Michael Bennet,2741,COclearcreek
23427,CO,Clear Creek,2016,Darryl Glenn,2385,COclearcreek
23428,CO,Clear Creek,2016,Lily Williams,261,COclearcreek
23429,CO,Clear Creek,2016,Arn Menconi,98,COclearcreek
23430,CO,Clear Creek,2016,Dan Chapin,28,COclearcreek
23431,CO,Clear Creek,2016,Bill Hammons,26,COclearcreek
23432,CO,Clear Creek,2016,Paul Fiorino,6,COclearcreek
23433,CO,Conejos,2016,Michael Bennet,2047,COconejos
23434,CO,Conejos,2016,Darryl Glenn,1854,COconejos
23435,CO,Conejos,2016,Lily Williams,56,COconejos
23436,CO,Conejos,2016,Arn Menconi,18,COconejos
23437,CO,Conejos,2016,Bill Hammons,15,COconejos
23438,CO,Conejos,2016,Dan Chapin,8,COconejos
23439,CO,Conejos,2016,Paul Fiorino,5,COconejos
23440,CO,Costilla,2016,Michael Bennet,1171,COcostilla
23441,CO,Costilla,2016,Darryl Glenn,542,COcostilla
23442,CO,Costilla,2016,Lily Williams,53,COcostilla
23443,CO,Costilla,2016,Arn Menconi,20,COcostilla
23444,CO,Costilla,2016,Bill Hammons,7,COcostilla
23445,CO,Costilla,2016,Dan Chapin,3,COcostilla
23446,CO,Costilla,2016,Paul Fiorino,3,COcostilla
23447,CO,Crowley,2016,Darryl Glenn,924,COcrowley
23448,CO,Crowley,2016,Michael Bennet,502,COcrowley
23449,CO,Crowley,2016,Lily Williams,54,COcrowley
23450,CO,Crowley,2016,Arn Menconi,8,COcrowley
23451,CO,Crowley,2016,Dan Chapin,6,COcrowley
23452,CO,Crowley,2016,Bill Hammons,6,COcrowley
23453,CO,Crowley,2016,Paul Fiorino,3,COcrowley
23454,CO,Custer,2016,Darryl Glenn,1982,COcuster
23455,CO,Custer,2016,Michael Bennet,944,COcuster
23456,CO,Custer,2016,Lily Williams,100,COcuster
23457,CO,Custer,2016,Arn Menconi,17,COcuster
23458,CO,Custer,2016,Bill Hammons,8,COcuster
23459,CO,Custer,2016,Dan Chapin,4,COcuster
23460,CO,Custer,2016,Paul Fiorino,3,COcuster
23461,CO,Delta,2016,Darryl Glenn,10903,COdelta
23462,CO,Delta,2016,Michael Bennet,4876,COdelta
23463,CO,Delta,2016,Lily Williams,503,COdelta
23464,CO,Delta,2016,Arn Menconi,184,COdelta
23465,CO,Delta,2016,Bill Hammons,73,COdelta
23466,CO,Delta,2016,Dan Chapin,67,COdelta
23467,CO,Delta,2016,Paul Fiorino,26,COdelta
23468,CO,Denver,2016,Michael Bennet,171639,COdenver
23469,CO,Denver,2016,Darryl Glenn,48962,COdenver
23470,CO,Denver,2016,Lily Williams,5700,COdenver
23471,CO,Denver,2016,Arn Menconi,3220,COdenver
23472,CO,Denver,2016,Dan Chapin,446,COdenver
23473,CO,Denver,2016,Bill Hammons,395,COdenver
23474,CO,Denver,2016,Paul Fiorino,236,COdenver
23475,CO,Dolores,2016,Darryl Glenn,799,COdolores
23476,CO,Dolores,2016,Michael Bennet,330,COdolores
23477,CO,Dolores,2016,Lily Williams,36,COdolores
23478,CO,Dolores,2016,Arn Menconi,10,COdolores
23479,CO,Dolores,2016,Dan Chapin,4,COdolores
23480,CO,Dolores,2016,Bill Hammons,4,COdolores
23481,CO,Dolores,2016,Paul Fiorino,0,COdolores
23482,CO,Douglas,2016,Darryl Glenn,105557,COdouglas
23483,CO,Douglas,2016,Michael Bennet,68385,COdouglas
23484,CO,Douglas,2016,Lily Williams,6220,COdouglas
23485,CO,Douglas,2016,Arn Menconi,1011,COdouglas
23486,CO,Douglas,2016,Bill Hammons,388,COdouglas
23487,CO,Douglas,2016,Dan Chapin,356,COdouglas
23488,CO,Douglas,2016,Paul Fiorino,116,COdouglas
23489,CO,Eagle,2016,Michael Bennet,12368,COeagle
23490,CO,Eagle,2016,Darryl Glenn,8026,COeagle
23491,CO,Eagle,2016,Arn Menconi,1070,COeagle
23492,CO,Eagle,2016,Lily Williams,728,COeagle
23493,CO,Eagle,2016,Bill Hammons,70,COeagle
23494,CO,Eagle,2016,Dan Chapin,57,COeagle
23495,CO,Eagle,2016,Paul Fiorino,32,COeagle
23496,CO,El Paso,2016,Darryl Glenn,181006,COelpaso
23497,CO,El Paso,2016,Michael Bennet,111550,COelpaso
23498,CO,El Paso,2016,Lily Williams,13100,COelpaso
23499,CO,El Paso,2016,Arn Menconi,3045,COelpaso
23500,CO,El Paso,2016,Bill Hammons,1294,COelpaso
23501,CO,El Paso,2016,Dan Chapin,919,COelpaso
23502,CO,El Paso,2016,Paul Fiorino,307,COelpaso
23503,CO,Elbert,2016,Darryl Glenn,11392,COelbert
23504,CO,Elbert,2016,Michael Bennet,3599,COelbert
23505,CO,Elbert,2016,Lily Williams,504,COelbert
23506,CO,Elbert,2016,Arn Menconi,73,COelbert
23507,CO,Elbert,2016,Dan Chapin,34,COelbert
23508,CO,Elbert,2016,Bill Hammons,27,COelbert
23509,CO,Elbert,2016,Paul Fiorino,8,COelbert
23510,CO,Fremont,2016,Darryl Glenn,14102,COfremont
23511,CO,Fremont,2016,Michael Bennet,6644,COfremont
23512,CO,Fremont,2016,Lily Williams,710,COfremont
23513,CO,Fremont,2016,Arn Menconi,178,COfremont
23514,CO,Fremont,2016,Bill Hammons,100,COfremont
23515,CO,Fremont,2016,Dan Chapin,95,COfremont
23516,CO,Fremont,2016,Paul Fiorino,34,COfremont
23517,CO,Garfield,2016,Darryl Glenn,12538,COgarfield
23518,CO,Garfield,2016,Michael Bennet,11970,COgarfield
23519,CO,Garfield,2016,Lily Williams,897,COgarfield
23520,CO,Garfield,2016,Arn Menconi,432,COgarfield
23521,CO,Garfield,2016,Dan Chapin,105,COgarfield
23522,CO,Garfield,2016,Bill Hammons,104,COgarfield
23523,CO,Garfield,2016,Paul Fiorino,19,COgarfield
23524,CO,Gilpin,2016,Michael Bennet,1727,COgilpin
23525,CO,Gilpin,2016,Darryl Glenn,1501,COgilpin
23526,CO,Gilpin,2016,Lily Williams,171,COgilpin
23527,CO,Gilpin,2016,Arn Menconi,133,COgilpin
23528,CO,Gilpin,2016,Bill Hammons,23,COgilpin
23529,CO,Gilpin,2016,Dan Chapin,20,COgilpin
23530,CO,Gilpin,2016,Paul Fiorino,3,COgilpin
23531,CO,Grand,2016,Darryl Glenn,4378,COgrand
23532,CO,Grand,2016,Michael Bennet,3583,COgrand
23533,CO,Grand,2016,Lily Williams,348,COgrand
23534,CO,Grand,2016,Arn Menconi,106,COgrand
23535,CO,Grand,2016,Bill Hammons,46,COgrand
23536,CO,Grand,2016,Dan Chapin,28,COgrand
23537,CO,Grand,2016,Paul Fiorino,5,COgrand
23538,CO,Gunnison,2016,Michael Bennet,5451,COgunnison
23539,CO,Gunnison,2016,Darryl Glenn,3178,COgunnison
23540,CO,Gunnison,2016,Lily Williams,364,COgunnison
23541,CO,Gunnison,2016,Arn Menconi,217,COgunnison
23542,CO,Gunnison,2016,Bill Hammons,36,COgunnison
23543,CO,Gunnison,2016,Dan Chapin,19,COgunnison
23544,CO,Gunnison,2016,Paul Fiorino,15,COgunnison
23545,CO,Hinsdale,2016,Darryl Glenn,316,COhinsdale
23546,CO,Hinsdale,2016,Michael Bennet,246,COhinsdale
23547,CO,Hinsdale,2016,Lily Williams,17,COhinsdale
23548,CO,Hinsdale,2016,Arn Menconi,6,COhinsdale
23549,CO,Hinsdale,2016,Bill Hammons,1,COhinsdale
23550,CO,Hinsdale,2016,Paul Fiorino,0,COhinsdale
23551,CO,Hinsdale,2016,Dan Chapin,0,COhinsdale
23552,CO,Huerfano,2016,Michael Bennet,1939,COhuerfano
23553,CO,Huerfano,2016,Darryl Glenn,1688,COhuerfano
23554,CO,Huerfano,2016,Lily Williams,83,COhuerfano
23555,CO,Huerfano,2016,Arn Menconi,37,COhuerfano
23556,CO,Huerfano,2016,Dan Chapin,15,COhuerfano
23557,CO,Huerfano,2016,Bill Hammons,10,COhuerfano
23558,CO,Huerfano,2016,Paul Fiorino,7,COhuerfano
23559,CO,Jackson,2016,Darryl Glenn,582,COjackson
23560,CO,Jackson,2016,Michael Bennet,235,COjackson
23561,CO,Jackson,2016,Lily Williams,22,COjackson
23562,CO,Jackson,2016,Arn Menconi,7,COjackson
23563,CO,Jackson,2016,Dan Chapin,6,COjackson
23564,CO,Jackson,2016,Paul Fiorino,1,COjackson
23565,CO,Jackson,2016,Bill Hammons,0,COjackson
23566,CO,Jefferson,2016,Michael Bennet,154400,COjefferson
23567,CO,Jefferson,2016,Darryl Glenn,131704,COjefferson
23568,CO,Jefferson,2016,Lily Williams,11419,COjefferson
23569,CO,Jefferson,2016,Arn Menconi,3222,COjefferson
