,full_name,first_name,last_name,party,state,url,year,next_senate_year,reelection_year
666,Byron_Dorgan,Byron,Dorgan,D,,http://www.ontheissues.org/Senate/Byron_Dorgan.htm,2004,2006,2010
667,Kent_Conrad,Kent,Conrad,D,,http://www.ontheissues.org/Senate/Kent_Conrad.htm,2004,2006,2010
668,George_Voinovich,George,Voinovich,R,,http://www.ontheissues.org/Senate/George_Voinovich.htm,2004,2006,2010
669,Mike_DeWine,Mike,DeWine,R,,http://www.ontheissues.org/Senate/Mike_DeWine.htm,2004,2006,2010
670,James_Inhofe,James,Inhofe,R,,http://www.ontheissues.org/Senate/James_Inhofe.htm,2004,2006,2010
671,Tom_Coburn,Tom,Coburn,R,,http://www.ontheissues.org/Senate/Tom_Coburn.htm,2004,2006,2010
672,Gordon_Harold_Smith,Gordon,Harold Smith,R,,http://www.ontheissues.org/Senate/Gordon_Harold_Smith.htm,2004,2006,2010
673,Ron_Wyden,Ron,Wyden,D,,http://www.ontheissues.org/Senate/Ron_Wyden.htm,2004,2006,2010
674,Arlen_Specter,Arlen,Specter,R,,http://www.ontheissues.org/Senate/Arlen_Specter.htm,2004,2006,2010
675,Rick_Santorum,Rick,Santorum,R,,http://www.ontheissues.org/Senate/Rick_Santorum.htm,2004,2006,2010
676,Jack_Reed,Jack,Reed,D,,http://www.ontheissues.org/Senate/Jack_Reed.htm,2004,2006,2010
677,Lincoln_Chafee,Lincoln,Chafee,R,,http://www.ontheissues.org/Senate/Lincoln_Chafee.htm,2004,2006,2010
678,Jim_DeMint,Jim,DeMint,R,,http://www.ontheissues.org/Senate/Jim_DeMint.htm,2004,2006,2010
679,Lindsey_Graham,Lindsey,Graham,R,,http://www.ontheissues.org/Senate/Lindsey_Graham.htm,2004,2006,2010
680,Tim_Johnson,Tim,Johnson,D,,http://www.ontheissues.org/Senate/Tim_Johnson.htm,2004,2006,2010
681,John_Thune,John,Thune,R,,http://www.ontheissues.org/Senate/John_Thune.htm,2004,2006,2010
682,Bill_Frist,Bill,Frist,R,,http://www.ontheissues.org/Senate/Bill_Frist.htm,2004,2006,2010
683,Lamar_Alexander,Lamar,Alexander,R,,http://www.ontheissues.org/Senate/Lamar_Alexander.htm,2004,2006,2010
684,John_Cornyn,John,Cornyn,R,,http://www.ontheissues.org/Senate/John_Cornyn.htm,2004,2006,2010
685,Kay_Bailey_Hutchison,Kay,Bailey Hutchison,R,,http://www.ontheissues.org/Senate/Kay_Bailey_Hutchison.htm,2004,2006,2010
686,Orrin_Hatch,Orrin,Hatch,R,,http://www.ontheissues.org/Senate/Orrin_Hatch.htm,2004,2006,2010
687,Robert_Bennett,Robert,Bennett,R,,http://www.ontheissues.org/Senate/Robert_Bennett.htm,2004,2006,2010
688,Jim_Jeffords,Jim,Jeffords,I,,http://www.ontheissues.org/Senate/Jim_Jeffords.htm,2004,2006,2010
689,Patrick_Leahy,Patrick,Leahy,D,,http://www.ontheissues.org/Senate/Patrick_Leahy.htm,2004,2006,2010
690,George_Allen,George,Allen,R,,http://www.ontheissues.org/Senate/George_Allen.htm,2004,2006,2010
691,John_Warner,John,Warner,R,,http://www.ontheissues.org/Senate/John_Warner.htm,2004,2006,2010
692,Maria_Cantwell,Maria,Cantwell,D,,http://www.ontheissues.org/Senate/Maria_Cantwell.htm,2004,2006,2010
693,Patty_Murray,Patty,Murray,D,,http://www.ontheissues.org/Senate/Patty_Murray.htm,2004,2006,2010
694,John_Rockefeller,John,Rockefeller,D,,http://www.ontheissues.org/Senate/John_Rockefeller.htm,2004,2006,2010
695,Robert_Byrd,Robert,Byrd,D,,http://www.ontheissues.org/Senate/Robert_Byrd.htm,2004,2006,2010
696,Herbert_Kohl,Herbert,Kohl,D,,http://www.ontheissues.org/Senate/Herbert_Kohl.htm,2004,2006,2010
697,Russell_Feingold,Russell,Feingold,D,,http://www.ontheissues.org/Senate/Russell_Feingold.htm,2004,2006,2010
698,Craig_Thomas,Craig,Thomas,R,,http://www.ontheissues.org/Senate/Craig_Thomas.htm,2004,2006,2010
699,Michael_Enzi,Michael,Enzi,R,,http://www.ontheissues.org/Senate/Michael_Enzi.htm,2004,2006,2010
